variant,run_seed,episode,epsilon,reward,loss,steps,joint
no_call_penalty,4,1,1.0,0.39777419325927194,,18,0.9797691985069238
no_call_penalty,4,2,0.9963461538461539,0.3584988931949646,,18,0.9622899067202998
no_call_penalty,4,3,0.9926923076923077,0.3679807258033751,,18,0.9626965640272414
no_call_penalty,4,4,0.9890384615384615,0.3271116865348815,,18,0.9718792048249927
no_call_penalty,4,5,0.9853846153846154,0.3415313212711555,,18,0.9690385955832505
no_call_penalty,4,6,0.9817307692307692,0.34415736746864595,,18,0.960679648924421
no_call_penalty,4,7,0.9780769230769231,0.3634964631336489,,18,0.9697534783750462
no_call_penalty,4,8,0.974423076923077,0.36191075247863247,0.009805497425772688,18,0.9771100650045086
no_call_penalty,4,9,0.9707692307692307,0.36008416604140675,0.0052273917891499065,18,0.974969232205687
no_call_penalty,4,10,0.9671153846153846,0.36846494897941057,0.0020178474240108496,18,0.9774364217220269
no_call_penalty,4,11,0.9634615384615385,0.40029207490065993,0.0016939789962230457,18,0.9799921198783837
no_call_penalty,4,12,0.9598076923076924,0.3691069441444617,0.0022662964765913785,18,0.9724357495397998
no_call_penalty,4,13,0.9561538461538461,0.34975692930320196,0.0011443856217536246,18,0.9756774631098574
no_call_penalty,4,14,0.9525,0.3973875736818641,0.0005047402333325914,18,0.9711289773198771
no_call_penalty,4,15,0.9488461538461539,0.3696619930563298,0.0003598986513679847,18,0.9790148463801209
no_call_penalty,4,16,0.9451923076923077,0.4072530778417915,0.000284929699167454,18,0.9753008724492173
no_call_penalty,4,17,0.9415384615384615,0.36653702675895944,0.000378282947672738,18,0.9622177723276976
no_call_penalty,4,18,0.9378846153846154,0.3671255381019619,0.00030790092326545465,18,0.9591658782760096
no_call_penalty,4,19,0.9342307692307692,0.3802631157789558,0.00018037268617061071,18,0.9750876964371781
no_call_penalty,4,20,0.9305769230769231,0.3620186707981136,0.00015253487395562438,18,0.9634012821543578
no_call_penalty,4,21,0.926923076923077,0.3357892791132494,0.00015381913504420986,18,0.9600981290309462
no_call_penalty,4,22,0.9232692307692307,0.375857690003608,0.00013743155189634612,18,0.9740765036264307
no_call_penalty,4,23,0.9196153846153846,0.38484668667891936,0.00010983189794286672,18,0.9776089260789562
no_call_penalty,4,24,0.9159615384615385,0.3555704677782387,7.889710872809196e-05,18,0.9777014793198685
no_call_penalty,4,25,0.9123076923076923,0.3939349983375828,7.665639855582008e-05,18,0.9583780128116809
no_call_penalty,4,26,0.9086538461538461,0.36788220393180837,6.108120002560706e-05,18,0.9645227822235654
no_call_penalty,4,27,0.905,0.35688480260947625,7.636826679420967e-05,18,0.9707889030191111
no_call_penalty,4,28,0.9013461538461538,0.3912305634910805,6.958022741956584e-05,18,0.9755814527874153
no_call_penalty,4,29,0.8976923076923077,0.3704809621589939,6.0801763538620435e-05,18,0.9721921044941149
no_call_penalty,4,30,0.8940384615384616,0.3618125895891517,6.050248096774643e-05,18,0.9719067242697542
no_call_penalty,4,31,0.8903846153846153,0.39055155338594716,6.322720906205682e-05,18,0.9564755883647533
no_call_penalty,4,32,0.8867307692307692,0.35939656293566635,4.668818807355516e-05,18,0.9741237675645211
