variant,run_seed,episode,epsilon,reward,loss,steps,joint
no_mask,9,1,1.0,0.36497776015281663,,18,0.9607967386654446
no_mask,9,2,0.9963461538461539,0.3457008671092984,,18,0.9552564699036735
no_mask,9,3,0.9926923076923077,0.3237640173254342,,18,0.9690285479552642
no_mask,9,4,0.9890384615384615,0.3314284855659513,,18,0.9521186763700779
no_mask,9,5,0.9853846153846154,0.2583447634992931,,18,0.8671710361283402
no_mask,9,6,0.9817307692307692,0.32895898942644997,,18,0.9689004507588178
no_mask,9,7,0.9780769230769231,0.3307014243213946,,18,0.967585721710226
no_mask,9,8,0.974423076923077,0.34790150866607134,0.03298411605989232,18,0.9551008540773627
no_mask,9,9,0.9707692307692307,0.31541876054862455,0.020903975547601778,18,0.9711766695506469
no_mask,9,10,0.9671153846153846,0.3628990690166696,0.01826718242632018,18,0.9572181813466368
no_mask,9,11,0.9634615384615385,0.35041950967142393,0.01069220706510047,18,0.9718462638604459
no_mask,9,12,0.9598076923076924,0.3339208247249882,0.005910422161428465,18,0.9664836995443817
no_mask,9,13,0.9561538461538461,0.30287882936044164,0.0022419023185244035,18,0.9628096465011696
no_mask,9,14,0.9525,0.31321285834619844,0.002030679399871992,18,0.9595033595652059
no_mask,9,15,0.9488461538461539,0.3431793476589233,0.0018709675253679354,18,0.9517919790545895
no_mask,9,16,0.9451923076923077,0.3121689893541665,0.0015620416961610317,18,0.9196337878234282
no_mask,9,17,0.9415384615384615,0.35650057973215366,0.0022856842196132573,18,0.9695693110828557
no_mask,9,18,0.9378846153846154,0.3144932909328679,0.002179622773029324,18,0.9685116947809105
no_mask,9,19,0.9342307692307692,0.2898627675827053,0.0017325060066973998,18,0.9557225945818785
no_mask,9,20,0.9305769230769231,0.3137690472326608,0.0015905962920644218,18,0.9722733524397678
no_mask,9,21,0.926923076923077,0.2960564252559954,0.0017412362600831937,18,0.9629576211447245
no_mask,9,22,0.9232692307692307,0.35411661990165705,0.0013840513452628835,18,0.96382675749915
no_mask,9,23,0.9196153846153846,0.26804127534964983,0.0019423797671657263,18,0.9546012607172792
no_mask,9,24,0.9159615384615385,0.33997435357170375,0.001730931567079905,18,0.9504111437939257
no_mask,9,25,0.9123076923076923,0.36033699687957754,0.0015193133019945687,18,0.9604936192444393
no_mask,9,26,0.9086538461538461,0.3344906124782562,0.0013898642177486585,18,0.9579209678241186
no_mask,9,27,0.905,0.28460914713936103,0.0012120483507816163,18,0.9580989977092763
no_mask,9,28,0.9013461538461538,0.2769388054378536,0.0012530194136262354,18,0.9586231779853296
no_mask,9,29,0.8976923076923077,0.32904358186419413,0.0013154448663246715,18,0.961549899528251
