start_id,end_id,relation_type,source,triple_hash
8,6,类型,enhanced_extraction,6fac4687d6b2fff7cbc5128ea92cdd84df1cbb232d6c51fd3ff6ee13154cbb0e
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
14,8,是,enhanced_extraction,fbdd7ca9f67db87a505edbcd12f85f779c5175f8161cb1fdf53bd3401c4d49fa
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
8,6,类型,enhanced_extraction,6fac4687d6b2fff7cbc5128ea92cdd84df1cbb232d6c51fd3ff6ee13154cbb0e
6,7,类型,enhanced_extraction,58054740087239687c92a85aac286f57d4432b98f6e794aeff8ce887be05444a
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
7,38,是,enhanced_extraction,95165d2636832abcf24083e55309ed4af01b81c9997ea0cbc8f01c6d551c8451
28,29,类型,enhanced_extraction,0356e55972c271a9a205bc5cc983108b63d5eec1414ff6a712213ba8addadce4
11,21,类型,enhanced_extraction,844fee27053023ba415d29e41ccfb1a68ce4e8988aced51b131a67346f972f37
12,21,类型,enhanced_extraction,4a417538facf2eacf00d3cf873b614fdc8ee2e6fcd1dd91f3c97c38f645abdee
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
3,4,是,enhanced_extraction,d08580506622eb3b009abbcab184c7d6527dc171bbca042f5d2132b53eb48841
7,6,是,enhanced_extraction,2200a0831921dffb7aeae867bab55a8fb338e08dad663234d036af19f36ad136
12,31,是,enhanced_extraction,d25081ca2ff71ee2a320706ed8671654e8c8ce137e4ecc1542b43564c82125b9
3,43,是,enhanced_extraction,3f52ba843d1eea5676245988d7c6e5345710090cc764e4771f0b92cf3ff0c680
8,6,类型,enhanced_extraction,6fac4687d6b2fff7cbc5128ea92cdd84df1cbb232d6c51fd3ff6ee13154cbb0e
