variant,run_seed,episode,epsilon,reward,loss,steps,joint
no_graph_features,3,1,1.0,0.3593835493152896,,18,0.9711216476486951
no_graph_features,3,2,0.9963461538461539,0.34969946112632766,,18,0.9628157648018429
no_graph_features,3,3,0.9926923076923077,0.3345118544967678,,18,0.9543930278306709
no_graph_features,3,4,0.9890384615384615,0.3730620630234045,,18,0.9713706545671936
no_graph_features,3,5,0.9853846153846154,0.36126767076058824,,18,0.9659692035712206
no_graph_features,3,6,0.9817307692307692,0.3492816741667121,,18,0.9580010841104197
no_graph_features,3,7,0.9780769230769231,0.36191081471541797,,18,0.9694343150895216
no_graph_features,3,8,0.974423076923077,0.39391608624556973,0.020368479082689565,18,0.9790539172247713
no_graph_features,3,9,0.9707692307692307,0.36634750293085383,0.008238775345186392,18,0.9727535657632168
no_graph_features,3,10,0.9671153846153846,0.3567351449785561,0.01641493673539824,18,0.9748434791776348
no_graph_features,3,11,0.9634615384615385,0.3686987588531713,0.0168025110486067,18,0.9729881653875782
no_graph_features,3,12,0.9598076923076924,0.37801265098571785,0.0034392220291516017,18,0.9725869844368527
no_graph_features,3,13,0.9561538461538461,0.3417668038661984,0.0013448471824328105,18,0.9600680584368046
no_graph_features,3,14,0.9525,0.3619185678195952,0.002093670779787418,18,0.9676866946901594
no_graph_features,3,15,0.9488461538461539,0.3348405064582822,0.0014593857534540196,18,0.9609699281624385
no_graph_features,3,16,0.9451923076923077,0.36949035838225786,0.0010421425686217844,18,0.9686686976848566
no_graph_features,3,17,0.9415384615384615,0.35206438933372486,0.0009829335710188996,18,0.957983011688505
no_graph_features,3,18,0.9378846153846154,0.3716986323271128,0.0007254670522848351,18,0.975532683427698
no_graph_features,3,19,0.9342307692307692,0.33012983090477244,0.00046577068213890825,18,0.953540166255953
no_graph_features,3,20,0.9305769230769231,0.3776148273954719,0.00047656056509974104,18,0.9796251596253495
no_graph_features,3,21,0.926923076923077,0.3695110802936553,0.00040418837549320113,18,0.9671136006014689
no_graph_features,3,22,0.9232692307692307,0.37649164115603384,0.0003223102386174206,18,0.9732425299214156
no_graph_features,3,23,0.9196153846153846,0.3603723032409887,0.00024280707131967775,18,0.9723881892907437
no_graph_features,3,24,0.9159615384615385,0.35928437758544396,0.00010410893769908903,18,0.9738170999670265
no_graph_features,3,25,0.9123076923076923,0.3781467236910195,8.511400665156543e-05,18,0.9747895710339101
no_graph_features,3,26,0.9086538461538461,0.3610424045307382,6.953041742639875e-05,18,0.9710436064265274
no_graph_features,3,27,0.905,0.3632302185259196,7.782930980384763e-05,18,0.9683957169267345
no_graph_features,3,28,0.9013461538461538,0.3562001313202199,9.937025485366273e-05,18,0.967307312671955
no_graph_features,3,29,0.8976923076923077,0.36786746009753285,0.00010570613348035194,18,0.9659984202175351
no_graph_features,3,30,0.8940384615384616,0.38057876469919516,6.314986199463924e-05,18,0.9769668180010819
no_graph_features,3,31,0.8903846153846153,0.38002642549514754,4.685841102198335e-05,18,0.9740151585578919
no_graph_features,3,32,0.8867307692307692,0.3740421391020147,4.7967937664199984e-05,18,0.9768620415626489
no_graph_features,3,33,0.8830769230769231,0.36009985559463514,4.520397902120344e-05,18,0.9624042716775623
no_graph_features,3,34,0.879423076923077,0.34289595428393427,6.511697008843637e-05,18,0.9550764778813164
no_graph_features,3,35,0.8757692307692307,0.3826848844538061,4.1982350921898615e-05,18,0.9767315925400833
no_graph_features,3,36,0.8721153846153846,0.3646891541014045,3.2906905996949514e-05,18,0.9659499850825136
no_graph_features,3,37,0.8684615384615384,0.381911282345609,2.970916870658079e-05,18,0.9735308929353642
no_graph_features,3,38,0.8648076923076924,0.37105759825805124,2.7945854728588732e-05,18,0.9754935146611312
