variant,run_seed,episode,epsilon,reward,loss,steps,joint
Double DQN,9,1,1.0,0.346945390539935,,18,0.9645307603705291
Double DQN,9,2,0.9963461538461539,0.3144645516405433,,18,0.9709448159974198
Double DQN,9,3,0.9926923076923077,0.35546068227844496,,18,0.9560547372074147
Double DQN,9,4,0.9890384615384615,0.3285601487731933,,18,0.969255578660965
Double DQN,9,5,0.9853846153846154,0.3514623548316957,,18,0.963769315651485
Double DQN,9,6,0.9817307692307692,0.3340627755270332,,18,0.9694317265449487
Double DQN,9,7,0.9780769230769231,0.30699118423982097,,18,0.964921264509102
Double DQN,9,8,0.974423076923077,0.3416830205831857,0.028523335233330727,18,0.9741305054467301
Double DQN,9,9,0.9707692307692307,0.3002316001518277,0.014854565573235353,18,0.9606429835529349
Double DQN,9,10,0.9671153846153846,0.2879807390697508,0.01886103990384274,18,0.9549908028131233
Double DQN,9,11,0.9634615384615385,0.3642622348509162,0.013880264220966233,18,0.9793196389886547
Double DQN,9,12,0.9598076923076924,0.3276497160332019,0.00556884633584155,18,0.9621186219073916
Double DQN,9,13,0.9561538461538461,0.2840956702812223,0.0036673640004462665,18,0.9577788185874415
Double DQN,9,14,0.9525,0.35064297107696524,0.004313486382468707,18,0.967810582944325
Double DQN,9,15,0.9488461538461539,0.31308872507193986,0.0032816003852834306,18,0.9719986772067442
Double DQN,9,16,0.9451923076923077,0.3294219364231389,0.002464034555790325,18,0.9748287500155512
Double DQN,9,17,0.9415384615384615,0.32948288229087297,0.0025626376898597097,18,0.9730423843390836
Double DQN,9,18,0.9378846153846154,0.29837948651313767,0.0010712272358230418,18,0.968701834481103
Double DQN,9,19,0.9342307692307692,0.31287158973792506,0.000912989693460986,18,0.9741288961213211
Double DQN,9,20,0.9305769230769231,0.33200489131281213,0.0007910777365193806,18,0.9681846696398758
Double DQN,9,21,0.926923076923077,0.3198491358978492,0.0009477840633028083,18,0.9717667001746201
Double DQN,9,22,0.9232692307692307,0.3087529070568082,0.0007326524533305524,18,0.9703669626099722
Double DQN,9,23,0.9196153846153846,0.30153759011367265,0.0007159969261718086,18,0.9781700569772956
Double DQN,9,24,0.9159615384615385,0.3158037142761258,0.0006135377366768403,18,0.9595892585827984
Double DQN,9,25,0.9123076923076923,0.34269797165947247,0.0005378224644421911,18,0.9646943155157929
Double DQN,9,26,0.9086538461538461,0.3603563865999741,0.0005618589978742724,18,0.96933937791106
Double DQN,9,27,0.905,0.36521816424468473,0.00046186978902874724,18,0.9744197242130788
Double DQN,9,28,0.9013461538461538,0.274288778772354,0.00047046546630250913,18,0.96858744465283
Double DQN,9,29,0.8976923076923077,0.3270899100017547,0.0005039300303906202,18,0.971225848197937
Double DQN,9,30,0.8940384615384616,0.28890043505767293,0.0004245162150861385,18,0.9772465596410442
Double DQN,9,31,0.8903846153846153,0.3328857051000924,0.00036911471801835834,18,0.9773082376759629
Double DQN,9,32,0.8867307692307692,0.3057935771568326,0.00036736612835536816,18,0.9580486104970681
Double DQN,9,33,0.8830769230769231,0.33609207876725605,0.00039063261808931,18,0.968928889237441
Double DQN,9,34,0.879423076923077,0.31314519777374533,0.00038778817462217476,18,0.9525320175516966
Double DQN,9,35,0.8757692307692307,0.31372403145888744,0.0002986271962678681,18,0.9779477869994536
Double DQN,9,36,0.8721153846153846,0.2794412323760985,0.00031419501626967557,18,0.9670402826309205
Double DQN,9,37,0.8684615384615384,0.3119069262037605,0.0003302684991568741,18,0.9742847792973073
Double DQN,9,38,0.8648076923076924,0.31528265813754147,0.0002670562114670045,18,0.9610849964749683
Double DQN,9,39,0.8611538461538462,0.27877136578486494,0.0002647278156978751,18,0.967880266577333
Double DQN,9,40,0.8575,0.3460358639822333,0.0002501135030696686,18,0.979634040717421
Double DQN,9,41,0.8538461538461538,0.34986108912467956,0.00020548945758491755,18,0.9600500369071961
Double DQN,9,42,0.8501923076923077,0.31391743212699874,0.00020108943337820366,18,0.9636407742909023
Double DQN,9,43,0.8465384615384616,0.33457095354080213,0.00018528827058617026,18,0.9618322285584042
Double DQN,9,44,0.8428846153846155,0.32169615049059763,0.00017234321947196603,18,0.9676249709652691
Double DQN,9,45,0.8392307692307692,0.3424646374616952,0.00014481859195964516,18,0.9740298928063493
Double DQN,9,46,0.8355769230769231,0.35533334415435797,0.00018529523569870635,18,0.9609998755523137
Double DQN,9,47,0.831923076923077,0.3463054769676488,0.00016292020922669003,18,0.9613597990286892
Double DQN,9,48,0.8282692307692308,0.3082196630773874,0.00015384251754666265,18,0.9783414033011264
Double DQN,9,49,0.8246153846153846,0.34065739925461086,0.0001457008947909344,18,0.9514714508198351
Double DQN,9,50,0.8209615384615385,0.3407287408065794,0.0001327609392723793,18,0.9727406494685582
Double DQN,9,51,0.8173076923076923,0.32119368326187137,0.00010392946205683984,18,0.9680668488570623
Double DQN,9,52,0.8136538461538462,0.37181090535262523,0.00011680020624124963,18,0.9748102793904948
Double DQN,9,53,0.81,0.3350177770719857,0.00012106449968188017,18,0.974990885721639
Double DQN,9,54,0.8063461538461538,0.30260904857734144,9.964735444454063e-05,18,0.9682174947813814
Double DQN,9,55,0.8026923076923077,0.33982134655952434,0.00010754072172858287,18,0.9701262790543692
Double DQN,9,56,0.7990384615384616,0.2821529014236671,8.937456712172004e-05,18,0.9634847837946915
Double DQN,9,57,0.7953846153846154,0.2968775035564714,8.720018862125774e-05,18,0.960829416015646
Double DQN,9,58,0.7917307692307692,0.33400222801307144,7.304726124049112e-05,18,0.9706889545447722
Double DQN,9,59,0.7880769230769231,0.2941408238802283,6.875173716657123e-05,18,0.973989749078093
Double DQN,9,60,0.7844230769230769,0.34547589441606824,7.097499615661541e-05,18,0.9643777720677672
Double DQN,9,61,0.7807692307692308,0.3466772165745061,6.329891908131281e-05,18,0.9623428669499189
Double DQN,9,62,0.7771153846153847,0.34512930432418276,6.53202162842111e-05,18,0.9713770518514323
Double DQN,9,63,0.7734615384615384,0.3633759940348,5.415166399163556e-05,18,0.9794763906894647
Double DQN,9,64,0.7698076923076923,0.3524177335327427,4.7605691684616934e-05,18,0.9728460611117427
Double DQN,9,65,0.7661538461538462,0.33812793150599396,5.7461607866571285e-05,18,0.9683025948843474
Double DQN,9,66,0.7625,0.31256845093727115,4.782920637404054e-05,18,0.96748715536935
Double DQN,9,67,0.7588461538461538,0.3292515927536229,4.765362771447851e-05,18,0.9751039472056956
Double DQN,9,68,0.7551923076923077,0.34445928778955753,4.3361547998049194e-05,18,0.9670608496074835
Double DQN,9,69,0.7515384615384615,0.29898197417357864,4.247599624957527e-05,18,0.9746589942871057
Double DQN,9,70,0.7478846153846154,0.265236921845469,4.093737879884429e-05,18,0.9736178458970169
Double DQN,9,71,0.7442307692307693,0.3003176047294893,4.850004390593515e-05,18,0.9684860026337959
Double DQN,9,72,0.7405769230769231,0.31392262778802343,4.075348240601468e-05,18,0.964376375876464
Double DQN,9,73,0.7369230769230769,0.30861342130759656,4.901136374731626e-05,18,0.9690922908653767
Double DQN,9,74,0.7332692307692308,0.3832527938757271,3.8213882665634934e-05,18,0.9771326083326576
Double DQN,9,75,0.7296153846153847,0.3035179020626289,3.612897823283371e-05,18,0.9720175292922587
Double DQN,9,76,0.7259615384615385,0.34700791550734933,3.782329774063934e-05,18,0.972790231146836
Double DQN,9,77,0.7223076923076923,0.3397360926731138,3.5693657082447316e-05,18,0.963594460808075
Double DQN,9,78,0.7186538461538461,0.352271877148841,3.5333591666939254e-05,18,0.9699115992704278
Double DQN,9,79,0.7150000000000001,0.2822507311682265,4.1268628087386285e-05,18,0.9634613977469407
Double DQN,9,80,0.7113461538461539,0.29295591838836677,3.314874195186551e-05,18,0.9695968191964287
Double DQN,9,81,0.7076923076923076,0.2797540540130642,2.9824426342707335e-05,18,0.9611872463368027
Double DQN,9,82,0.7040384615384616,0.2753858645637539,3.0830607101961505e-05,18,0.9599671307433013
Double DQN,9,83,0.7003846153846154,0.2569936348543496,2.790695281065483e-05,18,0.9704953884608641
Double DQN,9,84,0.6967307692307693,0.3335767002647678,3.561363044152838e-05,18,0.9704062769595755
Double DQN,9,85,0.6930769230769231,0.34764636330703214,2.6670458535388913e-05,18,0.978565721124264
Double DQN,9,86,0.6894230769230769,0.3397306525200169,2.627764474204418e-05,18,0.9626927632446489
Double DQN,9,87,0.6857692307692308,0.2922537771327999,2.892902385711851e-05,18,0.9603582521648427
Double DQN,9,88,0.6821153846153847,0.33849386260340036,2.5970598118066038e-05,18,0.9678452850499994
Double DQN,9,89,0.6784615384615384,0.37226792001822884,2.9316634633384336e-05,18,0.9742395776891944
Double DQN,9,90,0.6748076923076923,0.30943092342475365,3.679773918621423e-05,18,0.9723289550583939
Double DQN,9,91,0.6711538461538462,0.3589341081629127,2.939368116333046e-05,18,0.9716135971416981
Double DQN,9,92,0.6675,0.36910881221869896,3.052915781154297e-05,18,0.9741909062392607
Double DQN,9,93,0.6638461538461539,0.2934996235994858,2.8778362927065853e-05,18,0.9630579168765576
Double DQN,9,94,0.6601923076923077,0.3687280243271154,2.954292712173709e-05,18,0.9716496851967603
Double DQN,9,95,0.6565384615384615,0.36658961564162673,3.215576250820757e-05,18,0.9795015693944077
Double DQN,9,96,0.6528846153846154,0.37531852495292123,2.802298998479576e-05,18,0.9732208619329143
Double DQN,9,97,0.6492307692307693,0.3617359956369729,2.6732977453826203e-05,18,0.9764531707293883
Double DQN,9,98,0.645576923076923,0.34258565194228596,2.350650629523443e-05,18,0.9731042795052083
Double DQN,9,99,0.6419230769230769,0.31099339890578687,2.691382567516282e-05,18,0.9779301057073284
Double DQN,9,100,0.6382692307692308,0.36749317117388647,2.3973729184945114e-05,18,0.973400963324703
Double DQN,9,101,0.6346153846153846,0.3155979302225441,3.418291473483098e-05,18,0.9776833978251285
Double DQN,9,102,0.6309615384615385,0.3312354211338072,2.724294699874008e-05,18,0.9566120108337424
Double DQN,9,103,0.6273076923076923,0.3360895617931646,2.3690881385442077e-05,18,0.9663512920834878
Double DQN,9,104,0.6236538461538461,0.3552757112915258,2.5448807819985734e-05,18,0.9715334842295124
Double DQN,9,105,0.62,0.37230477542975854,2.298307062018365e-05,18,0.9790088263109988
Double DQN,9,106,0.6163461538461539,0.31683310997107905,3.17418972473307e-05,18,0.9761085494457207
Double DQN,9,107,0.6126923076923076,0.3418745573967258,2.689837573497142e-05,18,0.9716401229087485
Double DQN,9,108,0.6090384615384616,0.36509428093055174,2.4983675959649394e-05,18,0.9776339813171349
Double DQN,9,109,0.6053846153846154,0.3384884545145363,2.4544720670544644e-05,18,0.976279069819474
Double DQN,9,110,0.6017307692307692,0.35161749663451597,2.8221756615999362e-05,18,0.9726852673673865
Double DQN,9,111,0.5980769230769232,0.3735674428568213,2.3563714067778266e-05,18,0.9682551989766766
Double DQN,9,112,0.5944230769230769,0.3241678123674719,2.5837296966023536e-05,18,0.9780568549844432
Double DQN,9,113,0.5907692307692307,0.34340074832916256,2.2494290785996578e-05,18,0.9596851117270334
Double DQN,9,114,0.5871153846153847,0.33042504058936534,2.4719790568876004e-05,18,0.9773812618807619
Double DQN,9,115,0.5834615384615385,0.36104842676261356,2.2805732239956138e-05,18,0.9746247386462583
Double DQN,9,116,0.5798076923076924,0.35837765497306284,2.2475703291193997e-05,18,0.9794712476601155
Double DQN,9,117,0.5761538461538461,0.3698989439964294,2.282773468525395e-05,18,0.9624374927520752
Double DQN,9,118,0.5725,0.3557647662418646,2.3679070384079954e-05,18,0.9602724144641531
Double DQN,9,119,0.5688461538461539,0.36311640368560233,2.2510431790578878e-05,18,0.9685644321312458
Double DQN,9,120,0.5651923076923078,0.34982440512755814,2.539480515729843e-05,18,0.9763347788749658
Double DQN,9,121,0.5615384615384615,0.3621468607895191,2.3281044226071874e-05,18,0.9647300035743924
Double DQN,9,122,0.5578846153846153,0.3905286504278511,1.8605948753247503e-05,18,0.980550913423153
Double DQN,9,123,0.5542307692307693,0.3085763763532966,2.9412616186164087e-05,18,0.9765457793174707
Double DQN,9,124,0.5505769230769231,0.35966892192939254,2.0974413473595632e-05,18,0.9802227302490198
Double DQN,9,125,0.5469230769230768,0.35942145057604863,2.6188229639956262e-05,18,0.9616056515620307
Double DQN,9,126,0.5432692307692308,0.3537630547207157,2.845910062711078e-05,18,0.9632858209452148
Double DQN,9,127,0.5396153846153846,0.3755345930776924,2.271918603785e-05,18,0.9805798301908184
Double DQN,9,128,0.5359615384615385,0.31602701562980123,2.3854741357354214e-05,18,0.9776941564635103
Double DQN,9,129,0.5323076923076924,0.3661274133215275,3.11140155544207e-05,18,0.9706438466011009
Double DQN,9,130,0.5286538461538461,0.348923398598891,2.1431661379109653e-05,18,0.9662187402719982
Double DQN,9,131,0.525,0.309217482614517,2.3742620568454084e-05,18,0.9649841778346471
Double DQN,9,132,0.5213461538461539,0.2900919320576007,2.338995970300554e-05,18,0.9664982903134692
Double DQN,9,133,0.5176923076923077,0.3648274730787604,2.200951894337777e-05,18,0.9765617448473213
Double DQN,9,134,0.5140384615384617,0.3413182771501869,2.4689848032721784e-05,18,0.9761844985355885
Double DQN,9,135,0.5103846153846154,0.36090647133524834,1.9784622054430656e-05,18,0.9613815206642352
Double DQN,9,136,0.5067307692307692,0.33262602811911973,2.191247009856549e-05,18,0.9725276939739734
Double DQN,9,137,0.5030769230769231,0.33069975514411903,2.0456615453036244e-05,18,0.9715348301615033
Double DQN,9,138,0.49942307692307697,0.35899547538111026,2.083784152596814e-05,18,0.975169542117271
Double DQN,9,139,0.49576923076923074,0.35448664142306274,2.447997313639563e-05,18,0.9715081369378427
Double DQN,9,140,0.4921153846153846,0.36239140556335425,2.342021818751366e-05,18,0.9629059299128396
Double DQN,9,141,0.4884615384615385,0.3771720338163704,2.0975274512440796e-05,18,0.9727956551695106
Double DQN,9,142,0.4848076923076924,0.3260986425314276,2.1101081377613202e-05,18,0.969922570794674
Double DQN,9,143,0.48115384615384627,0.3808871759710639,1.9561667260050955e-05,18,0.9684514387546501
Double DQN,9,144,0.47750000000000004,0.36759520443061305,2.1097262864107808e-05,18,0.9746700211463891
Double DQN,9,145,0.4738461538461538,0.35567264452934244,2.714206736224393e-05,18,0.970320134646552
Double DQN,9,146,0.4701923076923077,0.37775198277572086,2.265295390518279e-05,18,0.9770635265493628
Double DQN,9,147,0.46653846153846157,0.3533068536905809,2.3372957609050598e-05,18,0.9641553150214158
Double DQN,9,148,0.46288461538461545,0.3528820430235427,2.2352355649167697e-05,18,0.9596933283434286
Double DQN,9,149,0.45923076923076933,0.37121071846106934,2.2845449166197795e-05,18,0.9700690406942604
Double DQN,9,150,0.4555769230769231,0.36977732415199255,2.4525604254045498e-05,18,0.9703334690570832
Double DQN,9,151,0.451923076923077,0.37479691721061154,2.2082891872640983e-05,18,0.9680833715582129
Double DQN,9,152,0.44826923076923075,0.34567231531219744,2.136196614325551e-05,18,0.9522550603122731
Double DQN,9,153,0.44461538461538463,0.3813753048906655,2.274682133752827e-05,18,0.9669744101122683
Double DQN,9,154,0.4409615384615385,0.3194851908779143,1.944427726306862e-05,18,0.9733172179698945
Double DQN,9,155,0.4373076923076923,0.35904789410689775,2.4511841375998403e-05,18,0.9669393710960896
Double DQN,9,156,0.43365384615384617,0.36093811634715,2.4760815904301126e-05,18,0.9574401294686654
Double DQN,9,157,0.43000000000000005,0.3707495069322915,2.513566874363783e-05,18,0.9659216558463469
Double DQN,9,158,0.42634615384615393,0.32944810566047145,2.15415506722315e-05,18,0.9761952188566989
Double DQN,9,159,0.4226923076923078,0.35587115624526433,2.1443123841891065e-05,18,0.9809792920051539
Double DQN,9,160,0.41903846153846147,0.3772349577627511,2.2829637600807473e-05,18,0.9700005081251926
Double DQN,9,161,0.41538461538461535,0.3600103685526411,2.1037791965581062e-05,18,0.9554097979718988
Double DQN,9,162,0.41173076923076923,0.376764010915756,2.4779415879392116e-05,18,0.9670860888004302
Double DQN,9,163,0.4080769230769231,0.34984710044005823,2.308369610343814e-05,18,0.9796030292722393
Double DQN,9,164,0.404423076923077,0.35331025240043096,2.4908398194788282e-05,18,0.9770312932089632
Double DQN,9,165,0.40076923076923077,0.3541326411541013,2.5968699093128736e-05,18,0.9646528519704022
Double DQN,9,166,0.39711538461538465,0.36616685721397385,2.1212535102677066e-05,18,0.9656628065177373
Double DQN,9,167,0.39346153846153853,0.34554082975486206,2.6029073423059243e-05,18,0.9791024056032961
Double DQN,9,168,0.3898076923076923,0.3478518797302245,2.136046290009593e-05,18,0.9672456245762963
Double DQN,9,169,0.3861538461538462,0.3594948229704232,2.127326832932239e-05,18,0.9759583755432092
Double DQN,9,170,0.38250000000000006,0.3894064877138466,2.1938376499343172e-05,18,0.9700805571631258
Double DQN,9,171,0.37884615384615383,0.36863032279113217,1.780492443180669e-05,18,0.9770154937206231
Double DQN,9,172,0.3751923076923077,0.37086986298659746,2.0297888113418594e-05,18,0.9751815396929023
Double DQN,9,173,0.3715384615384616,0.3580061890421243,2.0558197825771964e-05,18,0.9762328208726029
Double DQN,9,174,0.3678846153846155,0.31526879501040395,1.607548675666395e-05,18,0.9728440813860413
Double DQN,9,175,0.36423076923076936,0.37758829158881585,1.9281225680363907e-05,18,0.9682895823417627
Double DQN,9,176,0.360576923076923,0.3518171994123786,2.1788752393250535e-05,18,0.9765983548716372
Double DQN,9,177,0.3569230769230769,0.3574567356543106,1.8392329820926534e-05,18,0.9618183616539101
Double DQN,9,178,0.3532692307692308,0.37569463739493797,2.0865712940576486e-05,18,0.9678342880051714
Double DQN,9,179,0.34961538461538466,0.34710174513915487,1.8045958515560618e-05,18,0.9783100086832281
Double DQN,9,180,0.34596153846153854,0.36974977414229815,2.1923252764584806e-05,18,0.9699564006880588
Double DQN,9,181,0.3423076923076923,0.3197884001211683,2.4054021347789483e-05,18,0.9679291235007249
Double DQN,9,182,0.3386538461538462,0.35450755023101255,2.0924295212252117e-05,18,0.9634189121593982
Double DQN,9,183,0.3350000000000001,0.31619589609125814,1.9555340309630588e-05,18,0.9242174384115678
Double DQN,9,184,0.33134615384615385,0.3609085375509591,1.688649596568818e-05,18,0.9790033980308497
Double DQN,9,185,0.3276923076923077,0.3302924332723946,2.1467356418725103e-05,18,0.9758363137456585
Double DQN,9,186,0.3240384615384615,0.3792804697904914,1.9027216745194488e-05,18,0.9782744800574674
Double DQN,9,187,0.3203846153846154,0.36368192564010615,1.7354991238486644e-05,18,0.9711636209487916
Double DQN,9,188,0.31673076923076926,0.3425403394920567,1.8936807767507464e-05,18,0.9738998226868923
Double DQN,9,189,0.31307692307692314,0.34878181241134104,1.8057208661856646e-05,18,0.9776419555671111
Double DQN,9,190,0.309423076923077,0.31137724693396995,2.009140543022012e-05,18,0.9792363712999034
Double DQN,9,191,0.3057692307692308,0.3236553685102791,1.998022738310586e-05,18,0.9770788577154941
Double DQN,9,192,0.30211538461538456,0.36188713870147177,1.8112350037174314e-05,18,0.9770227569723365
Double DQN,9,193,0.29846153846153844,0.3717286521158547,1.652906869114506e-05,18,0.9654231140824963
Double DQN,9,194,0.2948076923076923,0.33511403039285953,1.7641792864095703e-05,18,0.9724702350842771
Double DQN,9,195,0.2911538461538462,0.3663030055818885,1.8476876322084638e-05,18,0.9675501484060524
Double DQN,9,196,0.2875000000000001,0.3742133669863074,1.7758986561804908e-05,18,0.9785896523891412
Double DQN,9,197,0.28384615384615386,0.3338700592336983,2.4779184817210382e-05,18,0.9804701406145332
Double DQN,9,198,0.28019230769230774,0.39027434620002216,2.6763840348091133e-05,18,0.9752107928010632
Double DQN,9,199,0.2765384615384616,0.35596179075339746,1.9793696487290112e-05,18,0.9793192260136159
Double DQN,9,200,0.2728846153846155,0.3282526276407571,1.7636805346733632e-05,18,0.9815878980030569
Double DQN,9,201,0.2692307692307693,0.39466726660827117,1.5663229179254915e-05,18,0.9791771242829967
Double DQN,9,202,0.26557692307692304,0.3390722117815346,1.9874129268120872e-05,18,0.9781040320607829
Double DQN,9,203,0.2619230769230769,0.37523505867103024,2.095634277389359e-05,18,0.9731242938934288
Double DQN,9,204,0.2582692307692308,0.3118229696178435,1.681360304751757e-05,18,0.9668282515662058
Double DQN,9,205,0.2546153846153847,0.3819699318323464,1.74376365672894e-05,18,0.9799693083293333
Double DQN,9,206,0.25096153846153857,0.3707811288652748,1.9103774017518543e-05,18,0.970828629514854
Double DQN,9,207,0.24730769230769234,0.37243517114737923,1.7589966116954907e-05,18,0.967376047496138
Double DQN,9,208,0.24365384615384622,0.37569010744193504,1.954155615951297e-05,18,0.9703716662482089
Double DQN,9,209,0.24,0.3780389487181038,1.6859560572710405e-05,18,0.9681211907053229
Double DQN,9,210,0.23634615384615387,0.35228986836532056,2.0694448519659796e-05,18,0.9773812746531858
Double DQN,9,211,0.23269230769230775,0.3743463004503578,1.6560789592606146e-05,18,0.9701993832799602
Double DQN,9,212,0.22903846153846152,0.3637560493479103,1.9102260416224857e-05,18,0.9709314347546677
Double DQN,9,213,0.2253846153846154,0.37897165940383365,1.656964054240638e-05,18,0.969847515774478
Double DQN,9,214,0.2217307692307693,0.38671286705115737,1.7719396762711564e-05,18,0.9710892721115075
Double DQN,9,215,0.21807692307692317,0.3857722556791635,1.533523012161216e-05,18,0.9742241996908424
Double DQN,9,216,0.21442307692307705,0.3341759147463174,1.3253465592950104e-05,18,0.9745553290374175
Double DQN,9,217,0.2107692307692307,0.3679487319956154,1.708090237823651e-05,18,0.9717219626433744
Double DQN,9,218,0.2071153846153846,0.3837286981497138,1.698748368047139e-05,18,0.9684335403313191
Double DQN,9,219,0.20346153846153847,0.36210737518409186,1.9219119268301358e-05,18,0.9773470530721354
Double DQN,9,220,0.19980769230769235,0.37876609596351074,1.6163310066177575e-05,18,0.9734281200552222
Double DQN,9,221,0.19615384615384623,0.3625468349371285,1.3115744877723046e-05,18,0.9760734848846944
Double DQN,9,222,0.1925,0.383337333193812,1.3894780648923996e-05,18,0.9797459739828346
Double DQN,9,223,0.18884615384615389,0.37364735924819414,2.0030807213010525e-05,18,0.9793850210264986
Double DQN,9,224,0.18519230769230777,0.33509385268309994,1.6521415950086925e-05,18,0.977809772444476
Double DQN,9,225,0.18153846153846154,0.3831658603201241,2.005601916405592e-05,18,0.9681349593782661
Double DQN,9,226,0.17788461538461542,0.35284920083144616,1.6310397111535873e-05,18,0.9763845955855742
Double DQN,9,227,0.1742307692307693,0.3741052463054657,1.9543802763008796e-05,18,0.960840646001271
Double DQN,9,228,0.17057692307692307,0.37762613819220947,1.3973690026129285e-05,18,0.9685288737031627
