variant,run_seed,episode,epsilon,reward,loss,steps,joint
no_mask,8,1,1.0,0.34580563076095844,,18,0.9537911954748992
no_mask,8,2,0.9963461538461539,0.3310376610572842,,18,0.9461499225894404
no_mask,8,3,0.9926923076923077,0.31455353067496716,,18,0.9157322295604667
no_mask,8,4,0.9890384615384615,0.3697234046173094,,18,0.9640740447112492
no_mask,8,5,0.9853846153846154,0.36115990145609933,,18,0.9680255741863462
no_mask,8,6,0.9817307692307692,0.36058425711198266,,18,0.9604237662352525
no_mask,8,7,0.9780769230769231,0.25642905294516993,,18,0.8706635660314797
no_mask,8,8,0.974423076923077,0.3657438365278571,0.010489904335426056,18,0.9717481503698039
no_mask,8,9,0.9707692307692307,0.3682312967596384,0.0033894494408741593,18,0.9630468599667104
no_mask,8,10,0.9671153846153846,0.3270639054386432,0.007372870989557769,18,0.9502770267345094
no_mask,8,11,0.9634615384615385,0.3585193064403535,0.0025638608171397615,18,0.9682396256923678
no_mask,8,12,0.9598076923076924,0.3645524206669074,0.005541336075920198,18,0.9641005636373406
no_mask,8,13,0.9561538461538461,0.34837088156626766,0.00330789212603122,18,0.9542797042773322
no_mask,8,14,0.9525,0.35194081431696234,0.0033292016790558896,18,0.9693389859630199
no_mask,8,15,0.9488461538461539,0.38218989741424014,0.004086654956659509,18,0.9667477251332381
no_mask,8,16,0.9451923076923077,0.3647016661749215,0.0036047879580615293,18,0.970746545404049
no_mask,8,17,0.9415384615384615,0.31432681978302274,0.002288518564051224,18,0.9479281931065171
no_mask,8,18,0.9378846153846154,0.36493655699828553,0.0013336421947719322,18,0.972897344950972
no_mask,8,19,0.9342307692307692,0.3373834120082856,0.0010308921013751791,18,0.9585908984865463
no_mask,8,20,0.9305769230769231,0.3497235212524441,0.0007615482835616502,18,0.9581962299148035
no_mask,8,21,0.926923076923077,0.35108103120803824,0.00048788552845103876,18,0.9604845845699311
no_mask,8,22,0.9232692307692307,0.3603129406981036,0.0003933666780034804,18,0.9621030249224082
no_mask,8,23,0.9196153846153846,0.3611634099535508,0.0021785848795035337,18,0.9610097437555141
no_mask,8,24,0.9159615384615385,0.3422232913503976,0.001060379504148538,18,0.9598960605219667
no_mask,8,25,0.9123076923076923,0.3706801076231333,0.00030758467538463365,18,0.9598724272803134
no_mask,8,26,0.9086538461538461,0.3594948247940281,0.00015190099697469527,18,0.9671869815507774
no_mask,8,27,0.905,0.3591485345363615,0.00014968811430864863,18,0.9644855934960501
no_mask,8,28,0.9013461538461538,0.35869190525153577,0.00033719530700990517,18,0.9703692437451462
