variant,run_seed,episode,epsilon,reward,loss,steps,joint
DQN,2,1,1.0,0.2513004237739856,,18,0.9583065727909844
DQN,2,2,0.9963461538461539,0.3394243810854286,,18,0.9784464948048146
DQN,2,3,0.9926923076923077,0.2946919308346073,,18,0.9738896575497419
DQN,2,4,0.9890384615384615,0.37334059875586934,,18,0.9707743041386159
DQN,2,5,0.9853846153846154,0.34244837320847926,,18,0.9681090997256242
DQN,2,6,0.9817307692307692,0.31188468175964645,,18,0.9544454458582764
DQN,2,7,0.9780769230769231,0.33974122278312147,,18,0.977247794308686
DQN,2,8,0.974423076923077,0.2891123884971646,0.01746479653315071,18,0.9616418552199794
DQN,2,9,0.9707692307692307,0.3656065135223607,0.0028610429144464433,18,0.9717534125963097
DQN,2,10,0.9671153846153846,0.2886946548281042,0.0016619195165630016,18,0.9720110281406364
DQN,2,11,0.9634615384615385,0.3347539810943601,0.0012984242154440533,18,0.9610842839309147
DQN,2,12,0.9598076923076924,0.3011310947410878,0.0013892249844502658,18,0.9695152049536235
DQN,2,13,0.9561538461538461,0.3281990998394234,0.0007883800588186003,18,0.9732230289753665
DQN,2,14,0.9525,0.29972262355903107,0.0007208601050984322,18,0.9760070384781937
DQN,2,15,0.9488461538461539,0.3472631536588996,0.0007212567110804634,18,0.974682789312795
DQN,2,16,0.9451923076923077,0.3555953186511992,0.0006329766539339391,18,0.9648378186294011
DQN,2,17,0.9415384615384615,0.30420853051492996,0.0006718389065806858,18,0.9734742668105693
DQN,2,18,0.9378846153846154,0.27450014620707597,0.0007040837178161988,18,0.9616090149669859
DQN,2,19,0.9342307692307692,0.30618875201225276,0.0005926460273460381,18,0.9622825842244286
DQN,2,20,0.9305769230769231,0.323786806889346,0.0005693082202924415,18,0.9606743611409344
DQN,2,21,0.926923076923077,0.31260514005759676,0.0006468421019639613,18,0.9664234460633379
DQN,2,22,0.9232692307692307,0.3774440076742499,0.0005978797643264341,18,0.9792576288707151
DQN,2,23,0.9196153846153846,0.33292083035469033,0.000627225597984054,18,0.9677560152053833
DQN,2,24,0.9159615384615385,0.2959366920002013,0.0004960951086508834,18,0.964114604998182
DQN,2,25,0.9123076923076923,0.29609244857886763,0.0004714967427490693,18,0.9740741875723666
DQN,2,26,0.9086538461538461,0.36097779377082295,0.00045723681574195833,18,0.9596924936301604
DQN,2,27,0.905,0.31414406679460805,0.0004855696574345024,18,0.9665856941517579
